PS:PAN ratio;Feed rate(mL/h);Distance(cm);Mass fraction of solute;Mass fraction of SiO2 in solute ;Applied voltage(kV);Inner diameter(mm);wca;q;sigma
0.7978249341097295;0.7471628147160922;0.755911787747517;0.8605805538433031;0.6166646898337191;0.6034240924933119;0.8319232592299599;152.43877378438503;-42.010291282671886;-1.593855193141403
0.5319239849421584;0.3713912975236247;0.7055605504290801;0.8384020219824412;0.8200521982673118;0.6980420492534837;0.9505382106709229;144.33769951862882;39.255840628921874;-4.73324087428526
0.43822603021578654;0.6166564305850821;0.7748861930561249;0.8101318523172298;0.37283557410310036;0.7842491953223965;0.5481046570564571;159.9075669262383;91.68812747913276;-2.678814379791522
0.48408380900239617;0.9911330146395486;0.9725372408058486;0.7255465146036688;0.9322439789410855;0.835461451863938;0.4652616080952642;95.25029089004471;80.92554686978013;-1.4797144445206953
0.6641541626960412;0.7275432113289595;0.8140092129378395;0.7841639943788383;0.7304898576053128;0.7366783170376848;0.49460258991492534;150.0620489157228;59.17397066835625;-0.22706690980246869
0.9666136414932784;0.5882108182850921;0.9910703348824139;0.9081581595446246;0.162800251810509;0.5898729519023638;0.3800125222063751;168.64966960055298;116.72836752168016;-3.4456536597095226
0.6099443947382365;0.8140370799647971;0.6199588557535018;0.6840430501245177;0.8790168514028724;0.8443449040632506;0.9140545449386519;137.11206154434493;16.700862956304547;-11.860575896851834
0.9440619642014604;0.48367230196119515;0.5231306892673325;0.6873398439110628;0.4758630216414179;0.773233597776491;0.4360608149336951;138.89302473725093;40.82078088368411;1.8885579955610794
0.8207451750472736;0.4017600914294423;0.9137983271835903;0.8813989607180756;0.535041186669575;0.9295341595073774;0.33313455031307326;170.5142283161363;110.4128024741197;4.047928662622876
0.7759723749671232;0.8353293311219281;0.6902252189739111;0.9955624718041112;0.33538213289089547;0.7164705915354125;0.5858301644577631;153.27057369789046;34.10765268938428;-0.7434585855029745
0.5907516350399042;0.6564801478619844;0.5040749729690327;0.977694658145303;0.13698469089274182;0.7218182137254183;0.3463625834822007;148.844701253764;81.91721909123294;-2.301242011704405
0.9627741845644169;0.794116636872273;0.5653197851540892;0.8192861385653094;0.8423900523684408;0.6342452713917286;0.9838751544775374;128.26425663282095;-165.86677463368616;-2.66409480111791
0.9217925796587171;0.9388939085178304;0.8556968233592348;0.9220729548568416;0.25457718465922796;0.7494793401609313;0.6272711852716757;152.07371510823182;39.69572674648478;-0.45259368200634675
0.7315488852866014;0.4272649005760898;0.6749435051039201;0.8924793748340922;0.055368765168766994;0.7622712420487046;0.7950091982095031;132.13745455182845;70.56269797808051;4.624985423837776
0.7110941452795023;0.7837930795300665;0.8303801458893036;0.6934330997782587;0.5440001873450369;0.5868438376117713;0.40531018722392476;153.6115033505079;58.71336330586307;0.3828085560178103
0.6187735096792355;0.8230399973579761;0.9541763093117581;0.7986991415535772;0.9565569746457164;0.8676729257782341;0.7814622189755804;100.64734528836398;34.37996580312347;-6.192268367812368
0.6281180849942821;0.758537850552993;0.6486718708091732;0.7636630134474321;0.7652843951936199;0.6543999318056586;0.9180890173929327;144.53040158401006;-46.370059474793436;-4.7233786439437555
0.5875376024975015;0.5766255648007166;0.8793597756303397;0.9801719778367173;0.41466643145353266;0.9117324060779088;0.5125445549941466;156.43831265149245;108.66717278819232;-1.5954421203319775
0.5105178931385763;0.9084521228433965;0.7858130480524416;0.9191472143290351;0.7828383743497753;0.807903121498085;0.5403675905559093;134.69201710708498;72.6551536952609;-5.332158430577643
0.6842834739400749;0.9090814983614425;0.8849730427469813;0.7883545125777672;0.9765045177860141;0.9913822183933559;0.4139292793154155;108.74088030069268;138.65074927392294;-2.758925718796572
0.9195758183267289;0.5708310448283009;0.6314256244579023;0.6697469666424527;0.74709596591556;0.8567248583412574;0.4303063424923607;149.0717766061947;68.28848627603554;0.17219628279251253
0.6402533801291586;0.9234218606662098;0.654423834113257;0.98963622241411;0.9177501677297272;0.6758414195601374;0.6828217749863817;122.87482295749686;-39.11280640474797;-4.997445952179601
0.6944723771896522;0.3616688032149118;0.9699032755810679;0.9639929613693492;0.295802814443061;0.6407169426226255;0.9330620927742321;136.84083347836926;38.863961527119386;4.835719737032434
0.7159827855472297;0.43508041299716943;0.6248325850746042;0.959800551870724;0.06609407054445837;0.7868094159405776;0.8539284109242655;130.28687033890594;79.64762984729933;3.4430568927763865
0.47014129487728384;0.7713046777036554;0.808728465209809;0.9714817063862735;0.6349325598228133;0.6270459394997498;0.7186103514259089;141.22993408058818;5.287428491192799;-2.2793429196028505
0.5623621557510546;0.4447321003729432;0.6091243302418434;0.9410476286209779;0.45384776783986175;0.9927052231674338;0.3128702629659605;190.22104474568812;198.76225156203725;-10.166356274259183
0.8837808248546026;0.645445459367044;0.8208219714782043;0.7733920208439443;0.508360533797803;0.9317574416442183;0.5278993155096926;155.76375719419474;74.17181132786692;-0.36979929537998757
0.9985266465293936;0.688944582411087;0.7679381499924098;0.7407719016139626;0.671280193044027;0.690955802397802;0.3610629466032887;152.8586397151859;55.213507095089994;0.3737292685733742
0.7461657848212087;0.8838994074035433;0.7424355543193392;0.7287925738465579;0.18670456304593716;0.576283984645179;0.659243663048149;152.68710038145508;34.6745027953088;0.9838905166762508
0.8457670232677685;0.49481444020639864;0.5351366330446234;0.930318960181751;0.8947947830350439;0.8542141129908228;0.6463951525335709;144.86404254496628;67.79568990563178;-6.373613087619093
0.8291433186010052;0.6645559100042993;0.5475977909885661;0.8576500796025185;0.5684820052747299;0.8836459111484909;0.6401249362272019;152.39115015475443;64.0820330473702;-4.4953991432195615
0.7702281256665966;0.878704738707428;0.5127832259014429;0.8316540676322564;0.27218458402345475;0.8725599822566221;0.7001323745189305;153.45730530908978;52.43061832592784;-1.2224997441061305
