PS:PAN ratio;Feed rate(mL/h);Distance(cm);Mass fraction of solute;Mass fraction of SiO2 in solute ;Applied voltage(kV);Inner diameter(mm);wca;q;sigma
0.6484226848786518;0.9096215459997837;0.776374135443537;0.6732646387565864;0.3946931252315198;0.8025208747005723;0.6004092516737126;153.36771621132482;42.29107984439085;-1.6062410225730943
0.9536976051680567;0.7834356546412811;0.6788084725041943;0.9640143056028758;0.7674452965342854;0.6391367390359798;0.7019088841869779;139.6605236548818;-71.87362218691493;-2.3977390061597372
0.9207664906662908;0.3518369227033882;0.5799207639713476;0.8497488475657837;0.4280579919750307;0.9362457926628167;0.8506816917178639;141.58506530760752;60.99744067535448;-1.068049416900756
0.8242490139185348;0.6795930526392628;0.8624289565382479;0.8599090792137944;0.3080213935967975;0.6557141011992182;0.7124114350545099;158.72402943057452;38.405058419912535;0.19065773157108445
0.47105369525872653;0.9910689192606029;0.8546624652893948;0.8120907381183832;0.15857586699393825;0.6576170794336952;0.6775015128745067;145.88761361468644;43.651196108370996;0.9447677492968065
0.6238426822607002;0.8737729923166176;0.8159070885931372;0.7523236961523602;0.03219845856949784;0.6074047398563434;0.7065785963678968;149.4411052904911;55.507952493773004;2.2420954379271993
0.58969914048669;0.9640313868206021;0.9765713329594727;0.9074151304167688;0.32704391202591615;0.6227964610989681;0.5182597845367783;143.34651439839672;41.45438726123436;0.8641844643285115
0.4571381134735737;0.35944454748551125;0.8246805595595499;0.9155068837046481;0.6587148353394867;0.8009648913430285;0.8188834399548661;143.18346938787937;107.37204408213444;-4.053028457266578
0.7166854395985125;0.6467608252223098;0.7654227124031517;0.8953812955953884;0.9074179511000292;0.8900837966371544;0.6752649421177422;136.768253065599;76.32253112445662;-6.164063952126341
0.6583506774873498;0.7035618318636325;0.5546516316998533;0.7713210005445381;0.07491159727494921;0.6980757690775936;0.5652903014897199;139.8634923651348;43.652169240913935;2.643677632471867
0.7339268561221723;0.5504795040606062;0.999303835193905;0.7658755727888062;0.5790549372751047;0.8140483965899598;0.9323125098048893;141.4111578784368;29.351557694658453;-1.841829838502406
0.7810223003514618;0.7208541570489221;0.8972972492532971;0.8281566668040627;0.8553341420980318;0.6874058535212497;0.6682016208132144;140.09364835172917;-9.620691024936036;-0.8369177943681834
0.5162236086665317;0.966052236496194;0.7122891348502132;0.8070107775624198;0.636338143493725;0.6709523506599744;0.73091638502188;141.69720164377958;-1.6268447515417392;-3.6638777132404154
0.7613815498137776;0.6885557509925633;0.8367701417599696;0.9849031661353057;0.19935903359626891;0.5913884412647322;0.6897053699300205;152.72651969036588;44.552083097372844;1.0645214563525673
0.8617691186226943;0.697766106170199;0.8475088630650662;0.7406916332114517;0.5887417379118205;0.7346819394494828;0.8604711638042715;154.98849066671366;-15.346695301826912;-2.418533727110221
0.5783501321220671;0.6113579057951797;0.531207604382158;0.8661411853010578;0.35004172932738714;0.6378382003653852;0.9821801837188806;150.0146177241847;14.98691052272602;-0.2503307902990617
0.967188016369971;0.658672433235457;0.6920094781393189;0.8088589783433059;0.243967578001474;0.7133324294406758;0.3913209340446092;146.14613952170788;60.76441789451076;0.5325891503306508
0.5718762967246463;0.38061435495799983;0.5981689381386021;0.9852829742866829;0.6155407003177933;0.8328411633736676;0.7029780089170665;161.5564385784285;131.03086435303544;-7.97396155655483
0.8714780809469513;0.8022352728819307;0.8734651840623836;0.8370564920580226;0.4030693428696224;0.615418989942678;0.38029713975557383;160.04802300922898;71.63288111984932;-1.1535317999636518
